url_length,is_https,subdomain_count,has_ip_address,hyphen_count,dot_count,is_suspicious_tld,domain_length,longest_numeric_sequence,numeric_ratio,domain_entropy,is_punycode,suspicious_keyword_count,path_length,query_length,non_standard_port,brand_detected,brand_domain_match,brand_domain_mismatch,ssl_chain_valid,ssl_expired,ssl_self_signed,ssl_recognized_ca,dom_element_count,dom_form_count,dom_iframe_count,dom_script_count,password_input_count,email_input_count,card_input_count,otp_input_count,hidden_input_count,login_keyword_count,external_form_action_count,cross_domain_form_action_count,has_credential_harvesting_form,network_request_count,network_https_ratio,network_unique_domains_count,network_external_domains_count,js_script_count,js_dom_modifications,js_external_api_calls,has_screenshot,viewport_width,viewport_height,image_count,threat_intelligence_flag,is_phishing
86.0,1.0,2.0,0.0,2.0,3.0,1.0,24.0,8.0,0.3333333333333333,3.4267656299603786,0.0,1.0,59.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,116.0,2.0,0.0,7.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,18.0,0.9946615076252896,6.0,3.0,7.0,95.0,11.0,1.0,1280.0,800.0,9.0,1.0,1
79.0,1.0,1.0,0.0,3.0,2.0,1.0,15.0,5.0,0.3333333333333333,3.2605836128314714,0.0,0.0,24.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,146.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.8476148584685396,2.0,2.0,5.0,102.0,5.0,1.0,1280.0,800.0,7.0,0.0,1
78.0,1.0,2.0,0.0,1.0,3.0,1.0,20.0,5.0,0.25,3.899913923981268,0.0,2.0,19.0,41.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,79.0,2.0,0.0,10.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,0.9705996970686901,5.0,1.0,10.0,43.0,3.0,1.0,1280.0,800.0,4.0,0.0,1
52.0,1.0,1.0,0.0,1.0,2.0,1.0,10.0,0.0,0.0,3.8803185436617396,0.0,0.0,19.0,28.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,166.0,1.0,0.0,8.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,21.0,0.7650617599806943,1.0,3.0,8.0,42.0,0.0,1.0,1280.0,800.0,5.0,0.0,1
39.0,1.0,1.0,0.0,0.0,2.0,1.0,24.0,12.0,0.5,3.2266739309681327,0.0,1.0,54.0,38.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,301.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,35.0,0.6676575096421276,2.0,3.0,7.0,104.0,9.0,1.0,1280.0,800.0,5.0,0.0,1
94.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,3.687915138911765,1.0,0.0,25.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,93.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,35.0,0.9299623494804928,2.0,2.0,11.0,116.0,5.0,1.0,1280.0,800.0,11.0,0.0,1
56.0,1.0,2.0,0.0,3.0,3.0,1.0,20.0,8.0,0.5474041161252918,3.5192412488947333,0.0,0.0,35.0,29.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,222.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,19.0,0.8140006686990737,5.0,1.0,6.0,21.0,6.0,1.0,1280.0,800.0,7.0,1.0,1
45.0,0.0,0.0,0.0,2.0,1.0,0.0,21.0,0.0,0.0,3.7871345814818915,1.0,2.0,58.0,37.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,289.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,5.0,0.11520079682797567,4.0,3.0,10.0,57.0,5.0,0.0,1280.0,800.0,1.0,0.0,1
56.0,1.0,2.0,0.0,3.0,3.0,1.0,19.0,0.0,0.0,3.2470749147875484,0.0,1.0,48.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,339.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,3.0,0.0,1.0,1.0,9.0,0.6665790979918867,7.0,4.0,1.0,86.0,10.0,1.0,1280.0,800.0,10.0,0.0,1
62.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7191142621240955,2.6119214008264366,0.0,1.0,18.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,40.0,0.2639918975459172,4.0,2.0,5.0,68.0,6.0,1.0,1280.0,800.0,5.0,0.0,1
58.0,1.0,1.0,0.0,1.0,2.0,0.0,19.0,0.0,0.0,3.83527924208853,0.0,0.0,28.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,107.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,6.0,0.9536526243176198,5.0,2.0,2.0,78.0,3.0,1.0,1280.0,800.0,12.0,1.0,1
40.0,0.0,1.0,0.0,2.0,2.0,0.0,13.0,0.0,0.0,3.718344745073867,0.0,1.0,57.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,325.0,1.0,1.0,11.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,17.0,0.03489064258322495,5.0,3.0,11.0,24.0,14.0,1.0,1280.0,800.0,11.0,1.0,1
68.0,0.0,2.0,0.0,2.0,3.0,0.0,24.0,0.0,0.0,3.4674874776197964,0.0,1.0,54.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,144.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,24.0,0.13755253214033938,4.0,4.0,1.0,114.0,13.0,1.0,1280.0,800.0,6.0,0.0,1
60.0,1.0,2.0,0.0,1.0,3.0,1.0,20.0,6.0,0.6930197559816833,3.85208404836131,0.0,1.0,41.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,7.0,0.9111280624585256,6.0,4.0,2.0,93.0,7.0,1.0,1280.0,800.0,1.0,0.0,1
58.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.766792120633667,3.0416595703798976,0.0,1.0,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,22.0,0.0021485140628074717,4.0,3.0,7.0,111.0,10.0,1.0,1280.0,800.0,12.0,0.0,1
51.0,1.0,1.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,3.539600048882181,1.0,0.0,6.0,27.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,107.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,33.0,0.885108921753502,6.0,1.0,4.0,61.0,3.0,1.0,1280.0,800.0,8.0,0.0,1
88.0,1.0,1.0,0.0,2.0,2.0,1.0,14.0,5.0,0.35714285714285715,3.4631129294693306,0.0,1.0,55.0,33.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,127.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,24.0,0.7383388472792756,7.0,1.0,10.0,81.0,5.0,1.0,1280.0,800.0,0.0,1.0,1
68.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.6400133406659767,2.625634322523009,0.0,1.0,52.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,240.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,0.7866554621901733,6.0,4.0,8.0,57.0,14.0,1.0,1280.0,800.0,1.0,0.0,1
90.0,1.0,3.0,0.0,4.0,4.0,1.0,15.0,5.0,0.3333333333333333,3.6604589166387185,0.0,0.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194.0,1.0,6.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,20.0,0.9061440482716683,4.0,4.0,9.0,108.0,1.0,0.0,1280.0,800.0,0.0,1.0,1
77.0,1.0,1.0,0.0,1.0,2.0,0.0,25.0,0.0,0.0,3.432961856178125,0.0,0.0,6.0,36.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,139.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,31.0,0.7151026901178366,6.0,3.0,5.0,57.0,2.0,1.0,1280.0,800.0,12.0,0.0,1
47.0,1.0,3.0,0.0,1.0,4.0,1.0,20.0,5.0,0.25,3.3952853745573552,0.0,0.0,55.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,322.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,11.0,0.7327856541874039,1.0,2.0,9.0,45.0,9.0,1.0,1280.0,800.0,4.0,0.0,1
46.0,1.0,1.0,0.0,1.0,2.0,0.0,19.0,8.0,0.42105263157894735,3.4812317251610776,0.0,0.0,51.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,289.0,2.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.882417941863463,6.0,5.0,7.0,57.0,6.0,1.0,1280.0,800.0,4.0,1.0,1
41.0,1.0,1.0,0.0,2.0,2.0,0.0,13.0,5.0,0.38461538461538464,3.683644108881149,0.0,0.0,7.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,114.0,1.0,0.0,9.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,5.0,0.7558546781427362,2.0,1.0,9.0,102.0,9.0,1.0,1280.0,800.0,0.0,0.0,1
74.0,1.0,2.0,0.0,2.0,3.0,1.0,14.0,0.0,0.0,3.194505337758835,0.0,0.0,47.0,24.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,111.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,26.0,0.9890938702606527,1.0,4.0,8.0,92.0,6.0,1.0,1280.0,800.0,7.0,1.0,1
59.0,1.0,1.0,0.0,4.0,2.0,1.0,13.0,2.0,0.15384615384615385,3.510929654444216,0.0,1.0,55.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,140.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,0.8574966693507609,5.0,2.0,4.0,108.0,3.0,1.0,1280.0,800.0,2.0,0.0,1
86.0,1.0,1.0,0.0,1.0,2.0,0.0,16.0,5.0,0.3125,3.088534861374234,0.0,0.0,41.0,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,39.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,18.0,0.7261028730948234,3.0,1.0,4.0,80.0,0.0,1.0,1280.0,800.0,5.0,0.0,1
85.0,1.0,0.0,0.0,2.0,1.0,0.0,17.0,8.0,0.47058823529411764,3.836186855882531,0.0,1.0,56.0,43.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,345.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,37.0,0.7407439854106571,6.0,3.0,6.0,93.0,1.0,1.0,1280.0,800.0,7.0,0.0,1
93.0,1.0,2.0,0.0,2.0,3.0,0.0,24.0,10.0,0.4166666666666667,3.781526586202649,0.0,2.0,56.0,41.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,9.0,0.8902535857439978,5.0,5.0,6.0,54.0,4.0,1.0,1280.0,800.0,2.0,0.0,1
74.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7858720396735882,2.6866824835895207,0.0,0.0,58.0,43.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,306.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,38.0,0.7271205615125234,2.0,1.0,1.0,85.0,13.0,1.0,1280.0,800.0,9.0,0.0,1
45.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7669371677020795,3.02925098111323,0.0,1.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,0.22899147484628754,3.0,3.0,10.0,7.0,0.0,1.0,1280.0,800.0,6.0,0.0,1
83.0,1.0,1.0,0.0,3.0,2.0,1.0,25.0,2.0,0.08,3.435691806480599,0.0,1.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,210.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,43.0,0.733282865941925,6.0,5.0,8.0,41.0,7.0,1.0,1280.0,800.0,9.0,0.0,1
65.0,1.0,1.0,0.0,1.0,2.0,0.0,22.0,8.0,0.36363636363636365,3.730336667308813,0.0,0.0,42.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0,43.0,0.6857467767885317,6.0,5.0,7.0,90.0,1.0,1.0,1280.0,800.0,11.0,0.0,1
47.0,1.0,2.0,0.0,2.0,3.0,0.0,21.0,2.0,0.09523809523809523,3.5156689965572463,0.0,0.0,34.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,138.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,37.0,0.9167270946365172,4.0,4.0,6.0,114.0,1.0,1.0,1280.0,800.0,14.0,0.0,1
36.0,0.0,1.0,0.0,1.0,2.0,0.0,10.0,5.0,0.5,3.1008340848173437,0.0,2.0,39.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,30.0,0.15274676581402982,2.0,4.0,8.0,20.0,10.0,1.0,1280.0,800.0,4.0,0.0,1
57.0,1.0,2.0,0.0,3.0,3.0,1.0,21.0,0.0,0.0,2.9477798793885155,0.0,2.0,58.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,136.0,2.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,41.0,0.6125958771554677,5.0,4.0,8.0,79.0,0.0,1.0,1280.0,800.0,3.0,0.0,1
87.0,1.0,0.0,0.0,3.0,1.0,1.0,16.0,2.0,0.125,3.1695608824011945,0.0,1.0,5.0,17.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,192.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,16.0,0.8529332112145518,4.0,1.0,5.0,36.0,11.0,1.0,1280.0,800.0,3.0,0.0,1
72.0,1.0,1.0,0.0,1.0,2.0,0.0,20.0,0.0,0.0,3.5714521936678514,1.0,0.0,25.0,24.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,90.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,23.0,0.6365740606359737,2.0,2.0,9.0,13.0,8.0,1.0,1280.0,800.0,4.0,0.0,1
53.0,1.0,0.0,0.0,4.0,1.0,1.0,10.0,2.0,0.2,3.222765398738815,0.0,0.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,112.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,24.0,0.8753483033450946,5.0,5.0,2.0,63.0,6.0,1.0,1280.0,800.0,6.0,0.0,1
35.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7086479603428952,2.88751450220315,0.0,0.0,42.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,71.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,17.0,0.6669269756082055,5.0,1.0,9.0,113.0,5.0,1.0,1280.0,800.0,1.0,1.0,1
66.0,1.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,3.743464847097387,1.0,0.0,58.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,108.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,44.0,0.6058912130301717,2.0,4.0,8.0,61.0,0.0,1.0,1280.0,800.0,8.0,0.0,1
85.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7061661207211349,2.7847564300507477,0.0,0.0,56.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,245.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,0.6155699061390376,1.0,5.0,5.0,15.0,11.0,1.0,1280.0,800.0,6.0,0.0,1
69.0,1.0,1.0,0.0,2.0,2.0,0.0,22.0,2.0,0.09090909090909091,3.810848761403382,0.0,0.0,37.0,38.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,21.0,0.8396554055587377,2.0,3.0,3.0,91.0,0.0,1.0,1280.0,800.0,2.0,0.0,1
92.0,1.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,0.0,3.693000503912243,1.0,0.0,27.0,29.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,191.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,0.9496621883507845,6.0,2.0,8.0,113.0,1.0,1.0,1280.0,800.0,3.0,0.0,1
61.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7924494540202168,2.742142775361529,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,268.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,0.09196341085904904,5.0,5.0,9.0,112.0,5.0,1.0,1280.0,800.0,4.0,0.0,1
35.0,0.0,1.0,0.0,4.0,2.0,1.0,13.0,5.0,0.38461538461538464,3.8079780076807066,0.0,1.0,20.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,293.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,13.0,3.0,0.0,1.0,1.0,20.0,0.18258986737381017,4.0,3.0,5.0,4.0,8.0,0.0,1280.0,800.0,5.0,0.0,1
50.0,1.0,2.0,0.0,1.0,3.0,1.0,11.0,2.0,0.18181818181818182,3.250095479963347,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,1.0,6.0,7.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,42.0,0.6513177126103279,1.0,1.0,7.0,90.0,1.0,1.0,1280.0,800.0,11.0,0.0,1
44.0,1.0,2.0,0.0,3.0,3.0,1.0,22.0,0.0,0.0,3.111752549113146,0.0,0.0,16.0,28.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,326.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,19.0,0.994780554396526,1.0,1.0,4.0,5.0,1.0,1.0,1280.0,800.0,5.0,0.0,1
71.0,1.0,2.0,0.0,4.0,3.0,1.0,10.0,8.0,0.8,3.231103135904871,0.0,0.0,23.0,37.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,301.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,40.0,0.7063817170413167,6.0,1.0,2.0,92.0,8.0,1.0,1280.0,800.0,5.0,0.0,1
75.0,0.0,1.0,0.0,1.0,2.0,1.0,18.0,2.0,0.1111111111111111,2.966456449067895,0.0,1.0,55.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,258.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,6.0,0.22300273624695993,7.0,3.0,6.0,33.0,3.0,1.0,1280.0,800.0,5.0,0.0,1
48.0,1.0,1.0,0.0,2.0,2.0,0.0,11.0,5.0,0.45454545454545453,3.8379646007532466,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,132.0,1.0,6.0,5.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,33.0,0.8668224104729989,6.0,5.0,5.0,6.0,12.0,1.0,1280.0,800.0,11.0,0.0,1
51.0,0.0,2.0,0.0,1.0,3.0,0.0,10.0,2.0,0.2,3.5935231214059304,0.0,0.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,10.0,0.21230908023459533,1.0,1.0,2.0,116.0,9.0,1.0,1280.0,800.0,9.0,0.0,1
70.0,1.0,2.0,0.0,4.0,3.0,1.0,22.0,0.0,0.0,3.6208017417177647,0.0,1.0,38.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,62.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,35.0,0.9109292307860254,1.0,4.0,3.0,34.0,4.0,0.0,1280.0,800.0,13.0,0.0,1
44.0,1.0,1.0,0.0,3.0,2.0,1.0,26.0,13.0,0.5726007334872824,4.006621738227981,0.0,0.0,6.0,32.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,133.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,34.0,0.9485175800163235,4.0,2.0,3.0,112.0,0.0,1.0,1280.0,800.0,12.0,0.0,1
51.0,1.0,1.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,3.1433236287108923,0.0,2.0,50.0,38.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,226.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,25.0,0.8590818378062909,7.0,1.0,5.0,97.0,11.0,0.0,1280.0,800.0,6.0,0.0,1
45.0,1.0,1.0,0.0,4.0,2.0,1.0,20.0,0.0,0.0,3.058251999458159,0.0,1.0,53.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,171.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,5.0,0.7400845685158125,5.0,5.0,7.0,55.0,14.0,1.0,1280.0,800.0,7.0,0.0,1
41.0,1.0,3.0,0.0,4.0,4.0,0.0,23.0,2.0,0.08695652173913043,2.8950104847580485,0.0,0.0,30.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,237.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,9.0,0.8618979948771373,1.0,1.0,11.0,47.0,9.0,1.0,1280.0,800.0,9.0,0.0,1
83.0,1.0,1.0,0.0,1.0,2.0,1.0,12.0,8.0,0.6666666666666666,3.6960622714041613,0.0,2.0,45.0,34.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,321.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,26.0,0.7957263126927441,5.0,3.0,5.0,49.0,12.0,1.0,1280.0,800.0,13.0,0.0,1
93.0,1.0,1.0,0.0,2.0,2.0,1.0,13.0,5.0,0.38461538461538464,2.8302403147700756,0.0,2.0,5.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,128.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,23.0,0.8158246620676891,1.0,2.0,2.0,27.0,7.0,1.0,1280.0,800.0,1.0,0.0,1
88.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7238644584343161,2.7240716860429792,0.0,0.0,56.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,23.0,0.6533225237534913,4.0,3.0,7.0,35.0,14.0,1.0,1280.0,800.0,2.0,0.0,1
48.0,0.0,2.0,0.0,1.0,3.0,0.0,18.0,12.0,0.6666666666666666,3.0175788672452915,0.0,1.0,47.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,334.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,28.0,0.08390309166431115,3.0,5.0,8.0,84.0,7.0,1.0,1280.0,800.0,14.0,0.0,1
64.0,1.0,2.0,0.0,2.0,3.0,0.0,24.0,2.0,0.08333333333333333,3.482811536359438,0.0,0.0,37.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,150.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,24.0,0.9669504178291762,7.0,2.0,3.0,69.0,9.0,1.0,1280.0,800.0,2.0,1.0,1
75.0,0.0,1.0,0.0,4.0,2.0,1.0,23.0,8.0,0.34782608695652173,2.8065295246923467,0.0,0.0,11.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,239.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,41.0,0.025650190450901455,4.0,5.0,7.0,40.0,8.0,1.0,1280.0,800.0,2.0,0.0,1
53.0,0.0,2.0,0.0,1.0,3.0,0.0,13.0,8.0,0.6153846153846154,3.7804649741478955,0.0,1.0,11.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,2.0,6.0,7.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,23.0,0.2462104107423176,4.0,1.0,7.0,53.0,1.0,1.0,1280.0,800.0,4.0,1.0,1
65.0,1.0,1.0,0.0,2.0,2.0,0.0,25.0,5.0,0.2,2.8189488166165364,0.0,0.0,51.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,222.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,4.0,5.0,0.0,0.0,1.0,28.0,0.8653582638260628,7.0,2.0,5.0,10.0,3.0,1.0,1280.0,800.0,10.0,0.0,1
66.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7593783820053855,2.6493918866895227,0.0,2.0,15.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,24.0,0.008493681559755384,3.0,4.0,5.0,43.0,0.0,1.0,1280.0,800.0,1.0,0.0,1
