url_length,is_https,subdomain_count,has_ip_address,hyphen_count,dot_count,is_suspicious_tld,domain_length,longest_numeric_sequence,numeric_ratio,domain_entropy,is_punycode,suspicious_keyword_count,path_length,query_length,non_standard_port,brand_detected,brand_domain_match,brand_domain_mismatch,ssl_chain_valid,ssl_expired,ssl_self_signed,ssl_recognized_ca,dom_element_count,dom_form_count,dom_iframe_count,dom_script_count,password_input_count,email_input_count,card_input_count,otp_input_count,hidden_input_count,login_keyword_count,external_form_action_count,cross_domain_form_action_count,has_credential_harvesting_form,network_request_count,network_https_ratio,network_unique_domains_count,network_external_domains_count,js_script_count,js_dom_modifications,js_external_api_calls,has_screenshot,viewport_width,viewport_height,image_count,threat_intelligence_flag,is_phishing
76.0,1.0,3.0,0.0,3.0,4.0,0.0,23.0,0.0,0.0,3.2362723,0.0,0.0,12.0,44.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,232.0,1.0,6.0,11.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,43.0,0.73078424,7.0,4.0,11.0,116.0,9.0,1.0,1280.0,800.0,12.0,0.0,1
42.0,1.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,0.0,2.716637,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,602.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,0.9551524,9.0,1.0,26.0,282.0,19.0,1.0,1920.0,1080.0,22.0,0.0,0
64.0,1.0,1.0,0.0,3.0,2.0,0.0,23.0,5.0,0.2173913,3.7006848,0.0,3.0,28.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,115.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,15.0,0.7963384,1.0,4.0,11.0,95.0,6.0,1.0,1280.0,800.0,9.0,1.0,1
22.0,1.0,2.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,2.748636,0.0,1.0,16.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1858.0,1.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,0.9488121,14.0,3.0,22.0,240.0,5.0,1.0,1280.0,800.0,42.0,0.0,0
61.0,1.0,1.0,0.0,0.0,2.0,1.0,15.0,10.0,0.6666667,2.9002156,0.0,2.0,12.0,34.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,112.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,30.0,0.66643363,4.0,5.0,1.0,114.0,8.0,1.0,1280.0,800.0,12.0,1.0,1
72.0,1.0,1.0,0.0,1.0,2.0,0.0,23.0,5.0,0.2173913,3.0521512,0.0,0.0,42.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,204.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,4.0,4.0,0.0,1.0,1.0,20.0,0.74570423,7.0,2.0,10.0,31.0,14.0,1.0,1280.0,800.0,8.0,0.0,1
39.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.72530204,2.9580557,0.0,1.0,20.0,31.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,277.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,6.0,0.264726,4.0,3.0,9.0,37.0,2.0,1.0,1280.0,800.0,12.0,0.0,1
51.0,1.0,1.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,2.9091601,0.0,1.0,27.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1727.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,0.9646869,14.0,9.0,11.0,287.0,10.0,1.0,1920.0,1080.0,44.0,0.0,0
35.0,1.0,1.0,0.0,1.0,2.0,0.0,20.0,0.0,0.0,3.68542,1.0,2.0,45.0,24.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,189.0,2.0,0.0,8.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,37.0,0.6444919,1.0,5.0,8.0,58.0,12.0,1.0,1280.0,800.0,4.0,0.0,1
60.0,1.0,2.0,0.0,4.0,3.0,1.0,22.0,5.0,0.22727273,3.0242212,0.0,0.0,50.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,138.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,32.0,0.95662105,1.0,1.0,1.0,87.0,0.0,1.0,1280.0,800.0,4.0,0.0,1
38.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,2.814261,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2007.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.96338344,8.0,0.0,9.0,325.0,6.0,1.0,1280.0,800.0,14.0,0.0,0
27.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,3.3327148,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1612.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,0.9262987,5.0,4.0,19.0,323.0,11.0,1.0,1920.0,1080.0,43.0,0.0,0
72.0,1.0,2.0,0.0,2.0,3.0,0.0,25.0,2.0,0.08,3.422648,0.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,137.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,22.0,0.8940906,7.0,2.0,6.0,115.0,6.0,1.0,1280.0,800.0,10.0,0.0,1
45.0,1.0,0.0,0.0,2.0,1.0,1.0,22.0,2.0,0.09090909,3.0552468,0.0,0.0,26.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,335.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,35.0,0.62760776,4.0,4.0,1.0,76.0,1.0,1.0,1280.0,800.0,2.0,0.0,1
75.0,1.0,2.0,0.0,4.0,3.0,1.0,14.0,2.0,0.14285715,3.5092545,0.0,2.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,163.0,1.0,1.0,6.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,10.0,0.97567385,6.0,2.0,6.0,28.0,1.0,1.0,1280.0,800.0,5.0,0.0,1
92.0,1.0,1.0,0.0,3.0,2.0,0.0,20.0,5.0,0.25,3.3457756,0.0,1.0,7.0,24.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,347.0,1.0,0.0,9.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,31.0,0.94467133,3.0,1.0,9.0,62.0,2.0,1.0,1280.0,800.0,10.0,1.0,1
21.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,0.14285715,2.7778976,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,574.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.95991164,9.0,4.0,25.0,78.0,3.0,1.0,1920.0,1080.0,29.0,0.0,0
76.0,1.0,1.0,0.0,1.0,2.0,0.0,21.0,0.0,0.0,3.7595463,1.0,0.0,13.0,34.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,324.0,1.0,1.0,9.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,37.0,0.6372666,1.0,4.0,9.0,100.0,6.0,1.0,1280.0,800.0,10.0,1.0,1
69.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.7466938,2.9289489,0.0,1.0,15.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,300.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,41.0,0.84019417,5.0,2.0,6.0,69.0,7.0,1.0,1280.0,800.0,8.0,0.0,1
93.0,1.0,1.0,0.0,0.0,2.0,1.0,16.0,0.0,0.0,2.9829414,0.0,0.0,24.0,17.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,92.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,15.0,0.65599537,3.0,2.0,6.0,90.0,4.0,1.0,1280.0,800.0,8.0,0.0,1
57.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.6045523,2.9526906,0.0,1.0,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,10.0,0.24540532,5.0,5.0,11.0,41.0,8.0,1.0,1280.0,800.0,2.0,1.0,1
37.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,2.4714284,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1480.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.99753493,8.0,7.0,4.0,367.0,1.0,1.0,1280.0,800.0,30.0,0.0,0
27.0,1.0,1.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,2.9665406,0.0,0.0,26.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2309.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,0.956807,4.0,3.0,20.0,382.0,2.0,1.0,1920.0,1080.0,44.0,0.0,0
39.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,2.5346236,0.0,0.0,28.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1697.0,1.0,1.0,29.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,116.0,0.9658796,6.0,5.0,29.0,385.0,19.0,1.0,1280.0,800.0,38.0,0.0,0
32.0,1.0,1.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,2.8368285,0.0,0.0,28.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,897.0,1.0,0.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,0.9647301,12.0,6.0,19.0,67.0,8.0,1.0,1920.0,1080.0,29.0,0.0,0
24.0,1.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,3.0035272,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1965.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,97.0,0.9828248,2.0,1.0,12.0,68.0,6.0,1.0,1920.0,1080.0,32.0,0.0,0
19.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,2.584832,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2003.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.9998231,5.0,4.0,29.0,180.0,8.0,1.0,1920.0,1080.0,28.0,0.0,0
75.0,1.0,0.0,0.0,2.0,1.0,0.0,12.0,0.0,0.0,3.7836127,1.0,0.0,47.0,36.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,23.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,26.0,0.77712286,2.0,1.0,8.0,79.0,5.0,1.0,1280.0,800.0,5.0,0.0,1
85.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.684837,2.9257412,0.0,0.0,6.0,37.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,63.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,8.0,0.84612244,5.0,4.0,1.0,45.0,13.0,1.0,1280.0,800.0,14.0,0.0,1
59.0,0.0,1.0,0.0,3.0,2.0,0.0,22.0,7.0,0.6196753,3.792659,0.0,0.0,36.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,147.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,21.0,0.1979857,6.0,1.0,1.0,107.0,7.0,1.0,1280.0,800.0,0.0,0.0,1
77.0,1.0,1.0,0.0,1.0,2.0,0.0,25.0,0.0,0.0,3.432962,0.0,0.0,6.0,36.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,139.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,31.0,0.7151027,6.0,3.0,5.0,57.0,2.0,1.0,1280.0,800.0,12.0,0.0,1
27.0,1.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,3.3879735,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,849.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,87.0,0.9731539,13.0,0.0,28.0,206.0,1.0,1.0,1280.0,800.0,9.0,0.0,0
42.0,1.0,1.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,3.2254455,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,279.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.9263986,8.0,4.0,8.0,115.0,2.0,1.0,1920.0,1080.0,16.0,0.0,0
53.0,1.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,2.4557648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,443.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,67.0,0.92396647,5.0,4.0,2.0,406.0,13.0,1.0,1920.0,1080.0,27.0,0.0,0
92.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.6185241,3.0690181,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,7.0,0.18513955,3.0,1.0,5.0,92.0,10.0,1.0,1280.0,800.0,8.0,0.0,1
48.0,0.0,1.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,2.9943793,0.0,0.0,7.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2164.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.42910558,1.0,0.0,27.0,113.0,6.0,1.0,1920.0,1080.0,36.0,0.0,0
78.0,1.0,1.0,0.0,2.0,2.0,0.0,12.0,8.0,0.6666667,3.043773,0.0,0.0,45.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,31.0,0.8409762,7.0,2.0,5.0,28.0,6.0,1.0,1280.0,800.0,13.0,0.0,1
46.0,1.0,1.0,0.0,2.0,2.0,0.0,11.0,0.0,0.0,2.8658512,0.0,0.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1433.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,0.9888484,6.0,5.0,5.0,329.0,19.0,1.0,1920.0,1080.0,10.0,0.0,0
34.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,2.8491228,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,240.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,110.0,0.967484,8.0,1.0,23.0,248.0,19.0,1.0,1920.0,1080.0,6.0,0.0,0
29.0,1.0,1.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,2.437176,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1104.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.9927062,14.0,4.0,21.0,403.0,16.0,1.0,1920.0,1080.0,44.0,0.0,0
67.0,1.0,1.0,0.0,1.0,2.0,0.0,20.0,0.0,0.0,3.687322,1.0,0.0,47.0,38.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,39.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,17.0,0.997376,6.0,1.0,5.0,16.0,5.0,1.0,1280.0,800.0,1.0,0.0,1
24.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,3.126826,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1124.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.9347767,1.0,0.0,20.0,98.0,1.0,1.0,1920.0,1080.0,30.0,0.0,0
57.0,1.0,3.0,0.0,4.0,4.0,1.0,20.0,2.0,0.1,3.7271705,0.0,1.0,14.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,68.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,44.0,0.94204766,3.0,1.0,10.0,24.0,5.0,1.0,1280.0,800.0,13.0,0.0,1
20.0,1.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,3.0690713,0.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2055.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9880654,14.0,7.0,7.0,315.0,8.0,1.0,1920.0,1080.0,32.0,0.0,0
40.0,1.0,2.0,0.0,3.0,3.0,0.0,20.0,5.0,0.25,3.5188174,0.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,16.0,0.9666851,4.0,5.0,4.0,6.0,14.0,1.0,1280.0,800.0,0.0,0.0,1
34.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,3.2760549,0.0,0.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,869.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.9565308,13.0,1.0,15.0,78.0,14.0,1.0,1280.0,800.0,17.0,0.0,0
79.0,0.0,0.0,0.0,4.0,1.0,1.0,21.0,0.0,0.0,3.8935497,0.0,2.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,192.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,41.0,0.21876195,7.0,4.0,2.0,12.0,9.0,1.0,1280.0,800.0,7.0,0.0,1
33.0,1.0,2.0,0.0,0.0,3.0,0.0,15.0,0.0,0.0,2.7192056,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1124.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,81.0,0.92682666,8.0,6.0,4.0,308.0,12.0,1.0,1920.0,1080.0,5.0,0.0,0
36.0,1.0,1.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,2.7644362,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1901.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,0.9291857,14.0,0.0,13.0,376.0,14.0,1.0,1920.0,1080.0,42.0,0.0,0
40.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,2.937654,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1017.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,60.0,0.9269357,2.0,1.0,28.0,99.0,2.0,1.0,1920.0,1080.0,21.0,0.0,0
67.0,0.0,0.0,0.0,4.0,1.0,1.0,11.0,0.0,0.0,3.6639333,0.0,0.0,27.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,190.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,43.0,0.11343086,3.0,3.0,11.0,6.0,13.0,1.0,1280.0,800.0,5.0,1.0,1
49.0,1.0,1.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,3.060351,0.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1759.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,95.0,0.96607494,8.0,2.0,2.0,141.0,11.0,1.0,1920.0,1080.0,44.0,0.0,0
35.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,2.9429312,0.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,923.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,42.0,0.92862666,6.0,3.0,9.0,402.0,5.0,1.0,1920.0,1080.0,11.0,0.0,0
42.0,1.0,1.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,2.891927,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1912.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.9875602,4.0,0.0,28.0,279.0,16.0,1.0,1280.0,800.0,3.0,0.0,0
38.0,1.0,3.0,0.0,2.0,4.0,0.0,19.0,0.0,0.0,3.172627,0.0,0.0,33.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,263.0,1.0,0.0,10.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,10.0,0.9750838,4.0,3.0,10.0,68.0,5.0,1.0,1280.0,800.0,9.0,0.0,1
66.0,1.0,1.0,0.0,0.0,2.0,1.0,26.0,5.0,0.1923077,3.73427,0.0,1.0,51.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,349.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,15.0,0.8852616,1.0,4.0,7.0,43.0,1.0,1.0,1280.0,800.0,13.0,0.0,1
93.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.69948274,3.0172145,0.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,86.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,43.0,0.8129785,6.0,3.0,10.0,61.0,10.0,1.0,1280.0,800.0,13.0,0.0,1
32.0,1.0,1.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,2.1748328,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,994.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.9416572,9.0,8.0,19.0,429.0,16.0,1.0,1920.0,1080.0,25.0,0.0,0
66.0,0.0,1.0,0.0,2.0,2.0,0.0,17.0,5.0,0.29411766,3.0237477,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,17.0,0.083838105,4.0,2.0,1.0,59.0,13.0,1.0,1280.0,800.0,9.0,0.0,1
39.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,3.2009487,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,109.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,91.0,0.96419686,5.0,4.0,2.0,172.0,5.0,1.0,1920.0,1080.0,5.0,0.0,0
70.0,1.0,0.0,0.0,2.0,1.0,0.0,19.0,0.0,0.0,3.461559,1.0,0.0,9.0,25.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,318.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,14.0,0.9784979,5.0,3.0,5.0,22.0,5.0,1.0,1280.0,800.0,4.0,0.0,1
25.0,1.0,1.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,2.4501495,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,471.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,0.97178036,13.0,9.0,6.0,464.0,8.0,1.0,1920.0,1080.0,2.0,0.0,0
67.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.78640604,2.7024992,0.0,0.0,5.0,39.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,134.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,20.0,0.8707077,5.0,2.0,4.0,105.0,5.0,1.0,1280.0,800.0,12.0,0.0,1
52.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,5.0,0.2777778,3.0306482,0.0,0.0,24.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,129.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,26.0,0.6299987,5.0,5.0,2.0,2.0,11.0,1.0,1280.0,800.0,1.0,0.0,1
68.0,1.0,3.0,0.0,1.0,4.0,0.0,18.0,0.0,0.0,3.2348385,0.0,0.0,44.0,33.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,335.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,10.0,0.89093494,1.0,4.0,9.0,97.0,13.0,1.0,1280.0,800.0,11.0,0.0,1
47.0,1.0,3.0,0.0,2.0,4.0,0.0,11.0,5.0,0.45454547,3.0232975,0.0,0.0,35.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,139.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,20.0,0.6756183,7.0,5.0,3.0,39.0,1.0,1.0,1280.0,800.0,6.0,0.0,1
61.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,0.70474917,3.0745234,0.0,0.0,47.0,42.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,84.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,32.0,0.068664216,2.0,3.0,6.0,28.0,7.0,1.0,1280.0,800.0,12.0,0.0,1
50.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,0.0,0.0,3.1822126,1.0,1.0,35.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,12.0,0.25073215,2.0,4.0,6.0,111.0,0.0,1.0,1280.0,800.0,9.0,0.0,1
